CaseID,trace,length
1-737392604,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",7
1-737392642,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737392781,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737392833,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-737392861,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",12
1-737392878,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-737393064,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737393224,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737393285,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-737393322,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737393337,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737393399,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",8
1-737393455,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737393684,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-737393829,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737393959,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737394052,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-737394100,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737394237,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-737394262,"<BOS>, Accepted, Completed, <EOS>",2
1-737394271,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737394555,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-737394729,"<BOS>, Accepted, Queued, Accepted, Completed, Completed, <EOS>",5
1-737397468,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",15
1-737397645,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737397678,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737397715,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-737397968,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737398038,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737398331,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737400919,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737400987,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737401348,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737401602,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737405175,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737405220,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737405232,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737405380,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737405425,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737405436,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737405484,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737405529,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737406009,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737406075,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-737406119,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737406217,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-737406631,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",11
1-737406681,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-737406804,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737406827,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-737406980,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737407064,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-737407112,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737407432,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737410701,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-737410768,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",7
1-737410973,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-737411791,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737411804,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737411821,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-737411861,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",12
1-737413954,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737413975,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-737414064,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737414124,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-737414139,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737414501,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737414611,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737414629,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-737420251,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737421238,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737421303,"<BOS>, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-737421653,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",17
1-737421721,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737421911,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422271,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422282,"<BOS>, Queued, Accepted, Completed, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",9
1-737422294,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422306,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422318,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422330,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422341,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422353,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422400,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422447,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422470,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422481,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422559,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422583,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422607,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422629,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422662,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422696,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422718,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422740,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422751,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737422774,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422808,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737422819,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737422898,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737425019,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737425034,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737425061,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737425122,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737425231,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-737425713,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",18
1-737425721,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737425758,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737460077,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",10
1-737460186,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737460240,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-737460260,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",20
1-737460300,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737460373,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",11
1-737460391,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737460436,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737460454,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737460481,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737460727,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737460731,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-737460749,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-737460767,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737460825,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",11
1-737461013,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737461154,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737461181,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737461285,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-737461417,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737461433,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737461668,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-737461703,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737461747,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737461887,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-737461955,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737462301,"<BOS>, Queued, Accepted, Accepted, Completed, Completed, <EOS>",5
1-737462313,"<BOS>, Queued, Accepted, Queued, Accepted, Queued, Completed, Completed, <EOS>",7
1-737462429,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737462440,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737462500,"<BOS>, Queued, Queued, Accepted, Completed, Completed, <EOS>",5
1-737462627,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-737462837,"<BOS>, Queued, Queued, Accepted, Completed, Completed, <EOS>",5
1-737463991,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-737464026,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737464075,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737464121,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",22
1-737464558,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-737464591,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-737464711,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-737464766,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738144182,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738144221,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738144305,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738144401,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738144468,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738144561,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738144681,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738144751,"<BOS>, Accepted, Accepted, Completed, Completed, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738145903,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738145940,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738145941,"<BOS>, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",17
1-738145960,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738146007,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738146155,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146201,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146219,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146249,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146321,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146352,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146430,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146459,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738146517,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738146539,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146571,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146601,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146751,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738146770,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",12
1-738146911,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738146991,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738147151,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738147262,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738147271,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738147414,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738148003,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738148163,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738148271,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738148291,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738148308,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738148832,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738149109,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738149111,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",18
1-738149182,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738149231,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738149241,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738149268,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738149466,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738149596,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738149711,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738149767,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738149917,"<BOS>, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738149941,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150125,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150136,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150263,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150285,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150318,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150329,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150471,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150482,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150529,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150611,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738150646,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150716,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738150892,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738151913,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",17
1-738151944,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738152084,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738153171,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738153300,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738153345,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738153421,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738153473,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738153659,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738153732,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738153815,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",17
1-738154923,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738154971,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738154981,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738155009,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738155134,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738155192,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738155318,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738155344,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738155391,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738155674,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",10
1-738155853,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738155863,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738156022,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738156121,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, Accepted, Completed, Completed, <EOS>",9
1-738156181,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738156214,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738156251,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738156263,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738156273,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738156462,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738156552,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738156752,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738156778,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738156937,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738156956,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738157101,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738157275,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738157291,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738157396,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738157446,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738157747,"<BOS>, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",6
1-738157834,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738157901,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-738157925,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738157938,"<BOS>, Accepted, Accepted, Accepted, Queued, Queued, Accepted, Completed, Completed, <EOS>",8
1-738157999,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738158129,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738161973,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738162028,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738162073,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Queued, Accepted, Completed, Completed, <EOS>",9
1-738162101,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738162118,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738162150,"<BOS>, Accepted, Accepted, Queued, Queued, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738162172,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738162209,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738162310,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738162461,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738162558,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738162699,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738162756,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738162803,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738162969,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738163053,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738163074,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738163099,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163127,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163145,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163259,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163385,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",18
1-738163420,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163451,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163471,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738163587,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738163862,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738163892,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738165006,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738165149,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738165181,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",18
