CaseID,trace,length
Offer_1561901811,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_748558507,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_567863261,"<BOS>, O_Create Offer, O_Created, O_Sent (online only), O_Returned, O_Accepted, <EOS>",5
Offer_2138962619,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1839995669,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_8957746,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_324710155,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_623968830,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1216872624,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_190419218,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_570661114,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1216502626,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1035462193,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1796963640,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1438462486,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_621357656,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_141039678,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2015115068,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1424518594,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1417218254,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1059062904,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_711855779,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1070013525,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_636749200,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1803805732,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1083124105,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1432984343,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1933364637,"<BOS>, O_Create Offer, O_Created, O_Cancelled, <EOS>",3
Offer_2145872254,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_214622632,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_140806,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_636493782,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_986178042,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1753658073,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_855240134,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_661301254,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_430676068,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1792395445,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1468061439,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1969170758,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1571641007,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_353669161,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_37637181,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_665681171,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_846778468,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1482905850,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1300833576,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_732202111,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_416347704,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1415405303,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1731335222,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2130763349,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1950581893,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1788934323,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1430898257,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1056047628,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1080864197,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_492324832,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Refused, <EOS>",4
Offer_1722162638,"<BOS>, O_Create Offer, O_Created, O_Cancelled, <EOS>",3
Offer_951371051,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Refused, <EOS>",4
Offer_1275686886,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_366695803,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_582225454,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_130463182,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_859332647,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2035884288,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1307308090,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_730080790,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_944961183,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1399443455,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1185304067,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1492069596,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1939248770,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1043928014,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1309167525,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1946060330,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1999207227,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_47760879,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_141949074,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1490219471,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1275278377,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_368057988,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1123022057,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_667928940,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_857582801,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1498013168,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1308433979,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1944460910,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_406037376,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2056351779,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_99757472,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_685227682,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1001327338,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1480629782,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1164667131,"<BOS>, O_Create Offer, O_Created, O_Cancelled, <EOS>",3
Offer_1424330103,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1605726852,"<BOS>, O_Create Offer, O_Created, O_Cancelled, <EOS>",3
Offer_493393771,"<BOS>, O_Create Offer, O_Created, O_Sent (online only), O_Returned, O_Accepted, <EOS>",5
Offer_135457945,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2112575827,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1796815466,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_366328105,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_589536560,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1082287887,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_851162821,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_498997239,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_794200865,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_82494536,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_431634834,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_2047522023,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1697746956,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_136856879,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_999976934,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2020427347,"<BOS>, O_Create Offer, O_Created, O_Sent (online only), O_Cancelled, <EOS>",4
Offer_1165173251,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1422582027,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1064299781,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_974727542,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_793310852,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_72948635,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1798104105,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_795728585,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1172477278,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1934758097,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2136688768,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_36838438,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_278844072,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_78924672,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Refused, <EOS>",4
Offer_976198332,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2050995938,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1153541724,"<BOS>, O_Create Offer, O_Created, O_Sent (online only), O_Cancelled, <EOS>",4
Offer_679570031,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_995429108,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1485541145,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1169403738,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1931969168,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1600442228,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_50108303,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_408089571,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_631564972,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1124543465,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_798371501,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1024419180,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_666326830,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_308203632,"<BOS>, O_Create Offer, O_Created, O_Cancelled, <EOS>",3
Offer_499470941,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_276080070,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_81623250,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_439633604,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2047469756,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1689450248,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_882475502,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1194684045,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1822303305,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2114353671,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2026047993,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1478529669,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1110418100,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1965038598,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1742068465,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_200115612,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1753011461,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2111047831,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1120879439,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_19671150,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_740226034,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_562725479,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1055322232,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1836871783,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1074245735,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1390498615,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_377296556,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2092533097,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_419415023,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_777655181,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1135599784,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1443518530,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1144785598,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1461122678,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1777035564,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_697063181,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_120008910,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_2068489072,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1626081241,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_53185733,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_773982623,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_954842418,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1021021079,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_911966628,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_878504953,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_124661394,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_162536394,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1770512712,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_384603283,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_195068133,"<BOS>, O_Create Offer, O_Created, O_Sent (online only), O_Cancelled, <EOS>",4
Offer_1100869023,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1663683077,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1027838317,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1324640911,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1556283302,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_804471506,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_303045758,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_88438373,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_2013294811,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_521650717,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1098422850,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1827300391,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1730241724,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_338624272,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_373269127,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_159318677,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_736302362,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1197746575,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1968558390,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_700485056,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1067190503,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1697743013,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1061645100,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1251357539,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1522984912,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1954847797,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Refused, <EOS>",5
Offer_1897767186,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Cancelled, <EOS>",5
Offer_1573348045,"<BOS>, O_Create Offer, O_Created, O_Cancelled, <EOS>",3
Offer_1266695664,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_555472094,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1132767601,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1322311071,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1764727611,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_842835306,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_130849044,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_183069582,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_246393112,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1695580978,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1396428691,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1619581487,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_1017066911,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1770545257,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1168201448,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1846586350,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Returned, O_Accepted, <EOS>",5
Offer_1547425974,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
Offer_32237099,"<BOS>, O_Create Offer, O_Created, O_Sent (mail and online), O_Cancelled, <EOS>",4
